TIME,Operation,Failure Description,Station,Circuit & Cell,Part_Group,Part_Category
11/02/2021 00:00,Vision inspect laser mark - N1,Fixturing,10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 03:00,Vision inspect laser mark - N1,Fixturing,10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
13/02/2021 02:00,Vision inspect laser mark - N1,Fixturing,10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
14/02/2021 21:00,Vision inspect laser mark - N1,Fixturing,10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
02/02/2021 17:00,Vision inspect laser mark - N1,Light check,10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 16:18,Vision inspect laser mark - N1,Light check,10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
01/02/2021 09:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
01/02/2021 13:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
01/02/2021 15:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
02/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
02/02/2021 04:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
02/02/2021 11:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
02/02/2021 13:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
02/02/2021 16:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
02/02/2021 22:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
03/02/2021 07:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
03/02/2021 11:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
03/02/2021 18:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
03/02/2021 22:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
03/02/2021 23:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 01:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 08:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 09:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 10:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 13:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 17:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 18:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 19:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 21:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
04/02/2021 23:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 01:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 03:01,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 04:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 06:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 07:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 08:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 09:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 10:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 11:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 12:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 13:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 14:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 15:04,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 16:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 17:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 18:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 19:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 20:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 21:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 22:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
05/02/2021 23:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 01:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 02:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 03:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 04:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 05:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 06:25,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 07:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 08:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 09:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 10:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 14:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 17:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 18:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 19:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 20:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 21:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 22:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
06/02/2021 23:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 01:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 02:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 03:11,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 04:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 05:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 06:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 07:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 08:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 09:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 10:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 11:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 12:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 13:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 14:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 15:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 16:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 19:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 20:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 21:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
07/02/2021 22:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
08/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
08/02/2021 01:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
08/02/2021 02:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
08/02/2021 08:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
08/02/2021 17:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
08/02/2021 22:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
08/02/2021 23:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 01:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 02:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 08:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 11:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 13:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 14:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 16:17,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 19:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 20:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
09/02/2021 23:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 06:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 10:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 12:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 13:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 14:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 15:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 16:18,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 17:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 19:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 22:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
10/02/2021 23:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 00:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 01:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 02:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 03:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 06:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 07:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 08:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 09:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 10:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 11:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 12:06,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 14:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 15:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 18:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
11/02/2021 20:00,Vision inspect laser mark - N1,"Mark area, position and width",10,Circuit 2 - Cell 2,Laser Mark,Print Mark Check
